"X-Angle(бу)","Y-Angle(бу)","Z-Angle(бу)"
-3.070000,2.708000,11.898021
-5.954000,-1.686000,11.122999
-5.954000,-1.686000,11.122999
-5.954000,-1.686000,11.122999
-5.954000,-1.686000,11.122999
-5.954000,-1.686000,11.122999
-2.094000,3.392000,11.668643
-2.094000,3.392000,11.668643
-2.094000,3.392000,11.668643
-2.094000,3.392000,11.668643
-2.094000,3.392000,11.668643
5.218000,-0.166000,8.744639
5.218000,-0.166000,8.744639
5.218000,-0.166000,8.744639
5.218000,-0.166000,8.744639
5.218000,-0.166000,8.744639
2.460000,1.624000,9.422926
2.460000,1.624000,9.422926
2.460000,1.624000,9.422926
2.460000,1.624000,9.422926
2.460000,1.624000,9.422926
-1.956000,3.380000,11.252301
-1.956000,3.380000,11.252301
-1.956000,3.380000,11.252301
-1.956000,3.380000,11.252301
-1.956000,3.380000,11.252301
4.098000,8.438000,17.559389
4.098000,8.438000,17.559389
4.098000,8.438000,17.559389
4.098000,8.438000,17.559389
4.098000,8.438000,17.559389
3.300000,9.494000,17.822923
3.300000,9.494000,17.822923
3.300000,9.494000,17.822923
3.300000,9.494000,17.822923
3.300000,9.494000,17.822923
-3.730000,-3.232000,14.035904
-3.730000,-3.232000,14.035904
-3.730000,-3.232000,14.035904
-3.730000,-3.232000,14.035904
-3.730000,-3.232000,14.035904
2.694000,3.268000,10.301323
2.694000,3.268000,10.301323
2.694000,3.268000,10.301323
2.694000,3.268000,10.301323
2.694000,3.268000,10.301323
2.248000,-1.936000,9.907428
2.248000,-1.936000,9.907428
2.248000,-1.936000,9.907428
2.248000,-1.936000,9.907428
2.248000,-1.936000,9.907428
-5.224000,-2.856000,13.249590
-5.224000,-2.856000,13.249590
-5.224000,-2.856000,13.249590
-5.224000,-2.856000,13.249590
-5.224000,-2.856000,13.249590
-4.236000,-0.942000,10.941413
-4.236000,-0.942000,10.941413
-4.236000,-0.942000,10.941413
-4.236000,-0.942000,10.941413
-4.236000,-0.942000,10.941413
1.810000,-0.698000,9.252180
1.810000,-0.698000,9.252180
1.810000,-0.698000,9.252180
1.810000,-0.698000,9.252180
1.810000,-0.698000,9.252180
5.164000,-4.864000,11.557497
5.164000,-4.864000,11.557497
5.164000,-4.864000,11.557497
5.164000,-4.864000,11.557497
5.164000,-4.864000,11.557497
-1.936000,-5.742000,14.192678
-1.936000,-5.742000,14.192678
-1.936000,-5.742000,14.192678
-1.936000,-5.742000,14.192678
-1.936000,-5.742000,14.192678
2.946000,1.984000,13.087872
2.946000,1.984000,13.087872
2.946000,1.984000,13.087872
2.946000,1.984000,13.087872
2.946000,1.984000,13.087872
1.752000,6.336000,8.449559
1.752000,6.336000,8.449559
1.752000,6.336000,8.449559
1.752000,6.336000,8.449559
1.752000,6.336000,8.449559
-4.204000,-6.342000,9.018806
-4.204000,-6.342000,9.018806
-4.204000,-6.342000,9.018806
-4.204000,-6.342000,9.018806
-4.204000,-6.342000,9.018806
6.558000,1.058000,12.533913
6.558000,1.058000,12.533913
6.558000,1.058000,12.533913
6.558000,1.058000,12.533913
6.558000,1.058000,12.533913
-4.444000,5.924000,14.288677
-4.444000,5.924000,14.288677
-4.444000,5.924000,14.288677
-4.444000,5.924000,14.288677
-4.444000,5.924000,14.288677
6.860000,-2.432000,11.024847
6.860000,-2.432000,11.024847
6.860000,-2.432000,11.024847
6.860000,-2.432000,11.024847
6.860000,-2.432000,11.024847
-3.998000,-1.932000,13.069041
-3.998000,-1.932000,13.069041
-3.998000,-1.932000,13.069041
-3.998000,-1.932000,13.069041
-3.998000,-1.932000,13.069041
5.724000,3.558000,14.997986
5.724000,3.558000,14.997986
5.724000,3.558000,14.997986
5.724000,3.558000,14.997986
5.724000,3.558000,14.997986
0.926000,0.044000,9.504603
0.926000,0.044000,9.504603
0.926000,0.044000,9.504603
0.926000,0.044000,9.504603
0.926000,0.044000,9.504603
0.784000,-5.342000,10.274327
0.784000,-5.342000,10.274327
0.784000,-5.342000,10.274327
0.784000,-5.342000,10.274327
0.784000,-5.342000,10.274327
1.056000,-0.278000,13.725931
1.056000,-0.278000,13.725931
1.056000,-0.278000,13.725931
1.056000,-0.278000,13.725931
1.056000,-0.278000,13.725931
-2.480000,3.640000,11.533181
-2.480000,3.640000,11.533181
-2.480000,3.640000,11.533181
-2.480000,3.640000,11.533181
-2.480000,3.640000,11.533181
-0.344000,1.690000,11.119653
-0.344000,1.690000,11.119653
-0.344000,1.690000,11.119653
-0.344000,1.690000,11.119653
-0.344000,1.690000,11.119653
-2.804000,5.046000,11.644755
-2.804000,5.046000,11.644755
-2.804000,5.046000,11.644755
-2.804000,5.046000,11.644755
-2.804000,5.046000,11.644755
2.664000,-1.994000,13.825625
2.664000,-1.994000,13.825625
2.664000,-1.994000,13.825625
2.664000,-1.994000,13.825625
2.664000,-1.994000,13.825625
1.848000,-3.746000,9.738555
1.848000,-3.746000,9.738555
1.848000,-3.746000,9.738555
1.848000,-3.746000,9.738555
1.848000,-3.746000,9.738555
1.034000,-5.146000,11.645684
1.034000,-5.146000,11.645684
1.034000,-5.146000,11.645684
1.034000,-5.146000,11.645684
1.034000,-5.146000,11.645684
2.126000,-3.970000,10.645141
2.126000,-3.970000,10.645141
2.126000,-3.970000,10.645141
2.126000,-3.970000,10.645141
2.126000,-3.970000,10.645141
3.668000,-5.634000,13.790568
3.668000,-5.634000,13.790568
3.668000,-5.634000,13.790568
3.668000,-5.634000,13.790568
3.668000,-5.634000,13.790568
-2.234000,1.102000,12.580595
-2.234000,1.102000,12.580595
-2.234000,1.102000,12.580595
-2.234000,1.102000,12.580595
-2.234000,1.102000,12.580595
5.972000,-1.442000,11.151761
5.972000,-1.442000,11.151761
5.972000,-1.442000,11.151761
5.972000,-1.442000,11.151761
5.972000,-1.442000,11.151761
-5.184000,7.734000,13.600504
-5.184000,7.734000,13.600504
-5.184000,7.734000,13.600504
-5.184000,7.734000,13.600504
-5.184000,7.734000,13.600504
-0.364000,3.136000,12.937698
-0.364000,3.136000,12.937698
-0.364000,3.136000,12.937698
-0.364000,3.136000,12.937698
-0.364000,3.136000,12.937698
-2.020000,0.106000,13.286695
-2.020000,0.106000,13.286695
-2.020000,0.106000,13.286695
-2.020000,0.106000,13.286695
-2.020000,0.106000,13.286695
0.484000,1.728000,11.958088
0.484000,1.728000,11.958088
0.484000,1.728000,11.958088
0.484000,1.728000,11.958088
0.484000,1.728000,11.958088
-8.156000,1.604000,15.045175
-8.156000,1.604000,15.045175
-8.156000,1.604000,15.045175
-8.156000,1.604000,15.045175
-8.156000,1.604000,15.045175
2.544000,1.690000,10.594104
2.544000,1.690000,10.594104
2.544000,1.690000,10.594104
2.544000,1.690000,10.594104
2.544000,1.690000,10.594104
-1.158000,3.916000,11.128758
-1.158000,3.916000,11.128758
-1.158000,3.916000,11.128758
-1.158000,3.916000,11.128758
-1.158000,3.916000,11.128758
4.948000,-2.128000,14.299905
4.948000,-2.128000,14.299905
4.948000,-2.128000,14.299905
4.948000,-2.128000,14.299905
4.948000,-2.128000,14.299905
0.110000,2.056000,10.693988
0.110000,2.056000,10.693988
0.110000,2.056000,10.693988
0.110000,2.056000,10.693988
0.110000,2.056000,10.693988
3.078000,5.506000,11.348320
3.078000,5.506000,11.348320
3.078000,5.506000,11.348320
3.078000,5.506000,11.348320
3.078000,5.506000,11.348320
-4.190000,-2.670000,9.241143
-4.190000,-2.670000,9.241143
-4.190000,-2.670000,9.241143
-4.190000,-2.670000,9.241143
-4.190000,-2.670000,9.241143
7.732000,0.078000,12.443931
7.732000,0.078000,12.443931
7.732000,0.078000,12.443931
7.732000,0.078000,12.443931
7.732000,0.078000,12.443931
3.634000,-2.432000,15.061575
3.634000,-2.432000,15.061575
3.634000,-2.432000,15.061575
3.634000,-2.432000,15.061575
3.634000,-2.432000,15.061575
-0.146000,-0.742000,12.700493
-0.146000,-0.742000,12.700493
-0.146000,-0.742000,12.700493
-0.146000,-0.742000,12.700493
-0.146000,-0.742000,12.700493
4.164000,0.894000,10.215493
4.164000,0.894000,10.215493
4.164000,0.894000,10.215493
4.164000,0.894000,10.215493
4.164000,0.894000,10.215493
-0.980000,-6.162000,11.442809
-0.980000,-6.162000,11.442809
-0.980000,-6.162000,11.442809
-0.980000,-6.162000,11.442809
-0.980000,-6.162000,11.442809
3.852000,2.544000,15.550269
3.852000,2.544000,15.550269
3.852000,2.544000,15.550269
3.852000,2.544000,15.550269
3.852000,2.544000,15.550269
-2.614000,1.412000,12.325727
-2.614000,1.412000,12.325727
-2.614000,1.412000,12.325727
-2.614000,1.412000,12.325727
-2.614000,1.412000,12.325727
0.242000,6.162000,7.552219
0.242000,6.162000,7.552219
0.242000,6.162000,7.552219
0.242000,6.162000,7.552219
0.242000,6.162000,7.552219
0.070000,-2.948000,12.735231
0.070000,-2.948000,12.735231
0.070000,-2.948000,12.735231
0.070000,-2.948000,12.735231
0.070000,-2.948000,12.735231
3.774000,1.314000,10.898334
3.774000,1.314000,10.898334
3.774000,1.314000,10.898334
3.774000,1.314000,10.898334
3.774000,1.314000,10.898334
2.708000,-0.638000,12.378050
2.708000,-0.638000,12.378050
2.708000,-0.638000,12.378050
2.708000,-0.638000,12.378050
2.708000,-0.638000,12.378050
1.200000,-3.140000,10.506216
1.200000,-3.140000,10.506216
1.200000,-3.140000,10.506216
1.200000,-3.140000,10.506216
1.200000,-3.140000,10.506216
0.122000,4.728000,7.618127
0.122000,4.728000,7.618127
0.122000,4.728000,7.618127
0.122000,4.728000,7.618127
0.122000,4.728000,7.618127
0.064000,3.174000,13.859317
0.064000,3.174000,13.859317
0.064000,3.174000,13.859317
0.064000,3.174000,13.859317
0.064000,3.174000,13.859317
-1.376000,3.956000,6.738908
-1.376000,3.956000,6.738908
-1.376000,3.956000,6.738908
-1.376000,3.956000,6.738908
-1.376000,3.956000,6.738908
5.680000,1.258000,11.196112
5.680000,1.258000,11.196112
5.680000,1.258000,11.196112
5.680000,1.258000,11.196112
5.680000,1.258000,11.196112
-5.720000,2.042000,9.376950
-5.720000,2.042000,9.376950
-5.720000,2.042000,9.376950
-5.720000,2.042000,9.376950
-5.720000,2.042000,9.376950
-0.184000,2.928000,11.527717
-0.184000,2.928000,11.527717
-0.184000,2.928000,11.527717
-0.184000,2.928000,11.527717
-0.184000,2.928000,11.527717
-3.826000,-2.348000,9.964903
-3.826000,-2.348000,9.964903
-3.826000,-2.348000,9.964903
-3.826000,-2.348000,9.964903
-3.826000,-2.348000,9.964903
2.580000,4.230000,13.741657
2.580000,4.230000,13.741657
2.580000,4.230000,13.741657
2.580000,4.230000,13.741657
2.580000,4.230000,13.741657
-0.850000,5.610000,11.175417
-0.850000,5.610000,11.175417
-0.850000,5.610000,11.175417
-0.850000,5.610000,11.175417
-0.850000,5.610000,11.175417
-5.460000,-1.724000,14.540610
-5.460000,-1.724000,14.540610
-5.460000,-1.724000,14.540610
-5.460000,-1.724000,14.540610
-5.460000,-1.724000,14.540610
-0.262000,-7.514000,11.669526
-0.262000,-7.514000,11.669526
-0.262000,-7.514000,11.669526
-0.262000,-7.514000,11.669526
-0.262000,-7.514000,11.669526
-0.922000,-1.834000,15.508863
-0.922000,-1.834000,15.508863
-0.922000,-1.834000,15.508863
-0.922000,-1.834000,15.508863
-0.922000,-1.834000,15.508863
-0.228000,3.426000,13.397509
-0.228000,3.426000,13.397509
-0.228000,3.426000,13.397509
-0.228000,3.426000,13.397509
-0.228000,3.426000,13.397509
4.394000,2.854000,11.994200
4.394000,2.854000,11.994200
4.394000,2.854000,11.994200
4.394000,2.854000,11.994200
4.394000,2.854000,11.994200
7.352000,-7.808000,13.087357
7.352000,-7.808000,13.087357
7.352000,-7.808000,13.087357
7.352000,-7.808000,13.087357
7.352000,-7.808000,13.087357
-1.782000,-4.218000,8.939648
-1.782000,-4.218000,8.939648
-1.782000,-4.218000,8.939648
-1.782000,-4.218000,8.939648
-1.782000,-4.218000,8.939648
-3.650000,-2.106000,11.816465
-3.650000,-2.106000,11.816465
-3.650000,-2.106000,11.816465
-3.650000,-2.106000,11.816465
-3.650000,-2.106000,11.816465
-2.098000,0.970000,14.373714
-2.098000,0.970000,14.373714
-2.098000,0.970000,14.373714
-2.098000,0.970000,14.373714
-2.098000,0.970000,14.373714
0.680000,3.972000,11.190584
0.680000,3.972000,11.190584
0.680000,3.972000,11.190584
0.680000,3.972000,11.190584
0.680000,3.972000,11.190584
-4.146000,1.374000,7.804573
-4.146000,1.374000,7.804573
-4.146000,1.374000,7.804573
-4.146000,1.374000,7.804573
-4.146000,1.374000,7.804573
-3.342000,0.966000,11.288943
-3.342000,0.966000,11.288943
-3.342000,0.966000,11.288943
-3.342000,0.966000,11.288943
-3.342000,0.966000,11.288943
1.514000,5.338000,14.162329
1.514000,5.338000,14.162329
1.514000,5.338000,14.162329
1.514000,5.338000,14.162329
1.514000,5.338000,14.162329
0.560000,9.282000,12.445580
0.560000,9.282000,12.445580
0.560000,9.282000,12.445580
0.560000,9.282000,12.445580
0.560000,9.282000,12.445580
1.686000,-0.834000,7.984864
1.686000,-0.834000,7.984864
1.686000,-0.834000,7.984864
1.686000,-0.834000,7.984864
1.686000,-0.834000,7.984864
2.540000,-3.272000,9.874547
2.540000,-3.272000,9.874547
2.540000,-3.272000,9.874547
2.540000,-3.272000,9.874547
2.540000,-3.272000,9.874547
9.438000,0.482000,13.137982
9.438000,0.482000,13.137982
9.438000,0.482000,13.137982
9.438000,0.482000,13.137982
9.438000,0.482000,13.137982
2.382000,-4.288000,10.197330
2.382000,-4.288000,10.197330
2.382000,-4.288000,10.197330
2.382000,-4.288000,10.197330
2.382000,-4.288000,10.197330
4.144000,4.702000,10.463346
4.144000,4.702000,10.463346
4.144000,4.702000,10.463346
4.144000,4.702000,10.463346
4.144000,4.702000,10.463346
4.648000,0.592000,13.344948
4.648000,0.592000,13.344948
4.648000,0.592000,13.344948
4.648000,0.592000,13.344948
4.648000,0.592000,13.344948
-2.980000,-0.134000,14.655899
-2.980000,-0.134000,14.655899
-2.980000,-0.134000,14.655899
-2.980000,-0.134000,14.655899
-2.980000,-0.134000,14.655899
-0.286000,0.032000,9.347340
-0.286000,0.032000,9.347340
-0.286000,0.032000,9.347340
-0.286000,0.032000,9.347340
-0.286000,0.032000,9.347340
-1.116000,-0.270000,11.658019
-1.116000,-0.270000,11.658019
-1.116000,-0.270000,11.658019
-1.116000,-0.270000,11.658019
-1.116000,-0.270000,11.658019
-0.584000,-4.784000,12.893998
-0.584000,-4.784000,12.893998
-0.584000,-4.784000,12.893998
-0.584000,-4.784000,12.893998
-0.584000,-4.784000,12.893998
1.772000,0.304000,9.023638
1.772000,0.304000,9.023638
1.772000,0.304000,9.023638
1.772000,0.304000,9.023638
1.772000,0.304000,9.023638
0.050000,2.972000,12.992219
0.050000,2.972000,12.992219
0.050000,2.972000,12.992219
0.050000,2.972000,12.992219
0.050000,2.972000,12.992219
0.616000,3.488000,13.297017
0.616000,3.488000,13.297017
0.616000,3.488000,13.297017
0.616000,3.488000,13.297017
0.616000,3.488000,13.297017
2.746000,-4.894000,15.423203
2.746000,-4.894000,15.423203
2.746000,-4.894000,15.423203
2.746000,-4.894000,15.423203
2.746000,-4.894000,15.423203
0.660000,-1.006000,11.410227
0.660000,-1.006000,11.410227
0.660000,-1.006000,11.410227
0.660000,-1.006000,11.410227
0.660000,-1.006000,11.410227
2.372000,-6.978000,10.713863
2.372000,-6.978000,10.713863
2.372000,-6.978000,10.713863
2.372000,-6.978000,10.713863
2.372000,-6.978000,10.713863
2.434000,6.180000,12.149086
2.434000,6.180000,12.149086
2.434000,6.180000,12.149086
2.434000,6.180000,12.149086
2.434000,6.180000,12.149086
0.096000,6.662000,7.513180
0.096000,6.662000,7.513180
0.096000,6.662000,7.513180
0.096000,6.662000,7.513180
0.096000,6.662000,7.513180
2.994000,1.578000,10.634836
2.994000,1.578000,10.634836
2.994000,1.578000,10.634836
2.994000,1.578000,10.634836
2.994000,1.578000,10.634836
2.872000,0.646000,14.525055
2.872000,0.646000,14.525055
2.872000,0.646000,14.525055
2.872000,0.646000,14.525055
2.872000,0.646000,14.525055
3.762000,1.258000,9.089693
3.762000,1.258000,9.089693
3.762000,1.258000,9.089693
3.762000,1.258000,9.089693
3.762000,1.258000,9.089693
-3.644000,0.090000,11.698006
-3.644000,0.090000,11.698006
-3.644000,0.090000,11.698006
-3.644000,0.090000,11.698006
-3.644000,0.090000,11.698006
1.104000,-1.528000,12.502932
1.104000,-1.528000,12.502932
1.104000,-1.528000,12.502932
1.104000,-1.528000,12.502932
1.104000,-1.528000,12.502932
-1.468000,1.846000,12.410739
-1.468000,1.846000,12.410739
-1.468000,1.846000,12.410739
-1.468000,1.846000,12.410739
-1.468000,1.846000,12.410739
-1.104000,0.712000,10.793158
-1.104000,0.712000,10.793158
-1.104000,0.712000,10.793158
-1.104000,0.712000,10.793158
-1.104000,0.712000,10.793158
-1.010000,10.718000,13.336007
-1.010000,10.718000,13.336007
-1.010000,10.718000,13.336007
-1.010000,10.718000,13.336007
-1.010000,10.718000,13.336007
-3.056000,3.376000,10.653007
-3.056000,3.376000,10.653007
-3.056000,3.376000,10.653007
-3.056000,3.376000,10.653007
-3.056000,3.376000,10.653007
-7.044000,2.486000,12.261795
-7.044000,2.486000,12.261795
-7.044000,2.486000,12.261795
-7.044000,2.486000,12.261795
-7.044000,2.486000,12.261795
-5.352000,3.912000,11.736525
-5.352000,3.912000,11.736525
-5.352000,3.912000,11.736525
-5.352000,3.912000,11.736525
-5.352000,3.912000,11.736525
-1.414000,2.472000,11.872244
-1.414000,2.472000,11.872244
-1.414000,2.472000,11.872244
-1.414000,2.472000,11.872244
-1.414000,2.472000,11.872244
-1.420000,-1.514000,7.990684
-1.420000,-1.514000,7.990684
-1.420000,-1.514000,7.990684
-1.420000,-1.514000,7.990684
-1.420000,-1.514000,7.990684
-2.138000,2.584000,9.980741
-2.138000,2.584000,9.980741
-2.138000,2.584000,9.980741
-2.138000,2.584000,9.980741
-2.138000,2.584000,9.980741
1.618000,0.426000,10.059842
1.618000,0.426000,10.059842
1.618000,0.426000,10.059842
1.618000,0.426000,10.059842
1.618000,0.426000,10.059842
0.690000,1.472000,13.926776
0.690000,1.472000,13.926776
0.690000,1.472000,13.926776
0.690000,1.472000,13.926776
0.690000,1.472000,13.926776
0.034000,3.836000,12.093940
0.034000,3.836000,12.093940
0.034000,3.836000,12.093940
0.034000,3.836000,12.093940
0.034000,3.836000,12.093940
7.512000,1.736000,10.981538
7.512000,1.736000,10.981538
7.512000,1.736000,10.981538
7.512000,1.736000,10.981538
7.512000,1.736000,10.981538
-1.776000,7.532000,14.427583
-1.776000,7.532000,14.427583
-1.776000,7.532000,14.427583
-1.776000,7.532000,14.427583
-1.776000,7.532000,14.427583
3.380000,8.914000,12.704411
3.380000,8.914000,12.704411
3.380000,8.914000,12.704411
3.380000,8.914000,12.704411
3.380000,8.914000,12.704411
-0.382000,0.672000,9.178496
-0.382000,0.672000,9.178496
-0.382000,0.672000,9.178496
-0.382000,0.672000,9.178496
-0.382000,0.672000,9.178496
-1.476000,-0.434000,10.114632
-1.476000,-0.434000,10.114632
-1.476000,-0.434000,10.114632
-1.476000,-0.434000,10.114632
-1.476000,-0.434000,10.114632
-5.060000,-3.386000,13.848933
-5.060000,-3.386000,13.848933
-5.060000,-3.386000,13.848933
-5.060000,-3.386000,13.848933
-5.060000,-3.386000,13.848933
-0.296000,-5.664000,13.272024
-0.296000,-5.664000,13.272024
-0.296000,-5.664000,13.272024
-0.296000,-5.664000,13.272024
-0.296000,-5.664000,13.272024
-3.696000,2.178000,12.217892
-3.696000,2.178000,12.217892
-3.696000,2.178000,12.217892
-3.696000,2.178000,12.217892
-3.696000,2.178000,12.217892
0.622000,0.732000,8.755529
0.622000,0.732000,8.755529
0.622000,0.732000,8.755529
0.622000,0.732000,8.755529
0.622000,0.732000,8.755529
-2.202000,5.988000,13.611670
-2.202000,5.988000,13.611670
-2.202000,5.988000,13.611670
-2.202000,5.988000,13.611670
-2.202000,5.988000,13.611670
-1.676000,0.616000,11.772564
-1.676000,0.616000,11.772564
-1.676000,0.616000,11.772564
-1.676000,0.616000,11.772564
-1.676000,0.616000,11.772564
4.542000,6.604000,11.947002
4.542000,6.604000,11.947002
4.542000,6.604000,11.947002
4.542000,6.604000,11.947002
4.542000,6.604000,11.947002
6.064000,-2.840000,12.304036
6.064000,-2.840000,12.304036
6.064000,-2.840000,12.304036
6.064000,-2.840000,12.304036
6.064000,-2.840000,12.304036
2.862000,7.206000,14.066675
2.862000,7.206000,14.066675
2.862000,7.206000,14.066675
2.862000,7.206000,14.066675
2.862000,7.206000,14.066675
-1.870000,0.760000,8.628165
-1.870000,0.760000,8.628165
-1.870000,0.760000,8.628165
-1.870000,0.760000,8.628165
-1.870000,0.760000,8.628165
1.262000,-6.350000,12.736154
1.262000,-6.350000,12.736154
1.262000,-6.350000,12.736154
1.262000,-6.350000,12.736154
1.262000,-6.350000,12.736154
0.446000,1.804000,10.406826
0.446000,1.804000,10.406826
0.446000,1.804000,10.406826
0.446000,1.804000,10.406826
0.446000,1.804000,10.406826
0.106000,-0.546000,12.324627
0.106000,-0.546000,12.324627
0.106000,-0.546000,12.324627
0.106000,-0.546000,12.324627
0.106000,-0.546000,12.324627
-1.502000,-1.036000,13.425543
-1.502000,-1.036000,13.425543
-1.502000,-1.036000,13.425543
-1.502000,-1.036000,13.425543
-1.502000,-1.036000,13.425543
-1.266000,2.558000,10.687602
-1.266000,2.558000,10.687602
-1.266000,2.558000,10.687602
-1.266000,2.558000,10.687602
-1.266000,2.558000,10.687602
9.054000,-4.298000,11.113195
9.054000,-4.298000,11.113195
9.054000,-4.298000,11.113195
9.054000,-4.298000,11.113195
9.054000,-4.298000,11.113195
-1.200000,1.308000,10.666581
-1.200000,1.308000,10.666581
-1.200000,1.308000,10.666581
-1.200000,1.308000,10.666581
-1.200000,1.308000,10.666581
6.256000,-1.862000,10.939767
6.256000,-1.862000,10.939767
6.256000,-1.862000,10.939767
6.256000,-1.862000,10.939767
6.256000,-1.862000,10.939767
-2.266000,3.164000,12.282923
-2.266000,3.164000,12.282923
-2.266000,3.164000,12.282923
-2.266000,3.164000,12.282923
-2.266000,3.164000,12.282923
3.756000,5.646000,13.391601
3.756000,5.646000,13.391601
3.756000,5.646000,13.391601
3.756000,5.646000,13.391601
3.756000,5.646000,13.391601
0.074000,-3.736000,10.862512
0.074000,-3.736000,10.862512
0.074000,-3.736000,10.862512
0.074000,-3.736000,10.862512
0.074000,-3.736000,10.862512
1.942000,3.204000,8.855353
1.942000,3.204000,8.855353
1.942000,3.204000,8.855353
1.942000,3.204000,8.855353
1.942000,3.204000,8.855353
3.028000,-2.716000,12.171664
3.028000,-2.716000,12.171664
3.028000,-2.716000,12.171664
3.028000,-2.716000,12.171664
3.028000,-2.716000,12.171664
-1.108000,-2.726000,9.770424
-1.108000,-2.726000,9.770424
-1.108000,-2.726000,9.770424
-1.108000,-2.726000,9.770424
-1.108000,-2.726000,9.770424
-4.876000,5.668000,13.748915
-4.876000,5.668000,13.748915
-4.876000,5.668000,13.748915
-4.876000,5.668000,13.748915
-4.876000,5.668000,13.748915
1.586000,3.018000,9.256590
1.586000,3.018000,9.256590
1.586000,3.018000,9.256590
1.586000,3.018000,9.256590
1.586000,3.018000,9.256590
-3.696000,-1.652000,12.975217
-3.696000,-1.652000,12.975217
-3.696000,-1.652000,12.975217
-3.696000,-1.652000,12.975217
-3.696000,-1.652000,12.975217
7.556000,6.160000,11.588237
7.556000,6.160000,11.588237
7.556000,6.160000,11.588237
7.556000,6.160000,11.588237
7.556000,6.160000,11.588237
1.600000,-4.564000,14.152860
1.600000,-4.564000,14.152860
1.600000,-4.564000,14.152860
1.600000,-4.564000,14.152860
1.600000,-4.564000,14.152860
0.128000,-0.260000,12.683455
0.128000,-0.260000,12.683455
0.128000,-0.260000,12.683455
0.128000,-0.260000,12.683455
0.128000,-0.260000,12.683455
-3.236000,-0.546000,9.779429
-3.236000,-0.546000,9.779429
-3.236000,-0.546000,9.779429
-3.236000,-0.546000,9.779429
-3.236000,-0.546000,9.779429
-0.002000,-0.076000,5.967933
-0.002000,-0.076000,5.967933
-0.002000,-0.076000,5.967933
-0.002000,-0.076000,5.967933
-0.002000,-0.076000,5.967933
1.580000,-0.024000,10.105804
1.580000,-0.024000,10.105804
1.580000,-0.024000,10.105804
1.580000,-0.024000,10.105804
1.580000,-0.024000,10.105804
-0.206000,2.498000,12.611189
-0.206000,2.498000,12.611189
-0.206000,2.498000,12.611189
-0.206000,2.498000,12.611189
-0.206000,2.498000,12.611189
-2.838000,-6.906000,12.126648
-2.838000,-6.906000,12.126648
-2.838000,-6.906000,12.126648
-2.838000,-6.906000,12.126648
-2.838000,-6.906000,12.126648
-1.962000,10.412000,13.948768
-1.962000,10.412000,13.948768
-1.962000,10.412000,13.948768
-1.962000,10.412000,13.948768
-1.962000,10.412000,13.948768
3.390000,-2.808000,11.359053
3.390000,-2.808000,11.359053
3.390000,-2.808000,11.359053
3.390000,-2.808000,11.359053
3.390000,-2.808000,11.359053
4.364000,-0.890000,9.492698
4.364000,-0.890000,9.492698
4.364000,-0.890000,9.492698
4.364000,-0.890000,9.492698
4.364000,-0.890000,9.492698
-0.834000,6.398000,14.211774
-0.834000,6.398000,14.211774
-0.834000,6.398000,14.211774
-0.834000,6.398000,14.211774
-0.834000,6.398000,14.211774
0.040000,-1.616000,12.788205
0.040000,-1.616000,12.788205
0.040000,-1.616000,12.788205
0.040000,-1.616000,12.788205
0.040000,-1.616000,12.788205
-1.702000,1.442000,6.855281
-1.702000,1.442000,6.855281
-1.702000,1.442000,6.855281
-1.702000,1.442000,6.855281
-1.702000,1.442000,6.855281
2.040000,6.898000,11.422712
2.040000,6.898000,11.422712
2.040000,6.898000,11.422712
2.040000,6.898000,11.422712
2.040000,6.898000,11.422712
0.104000,2.120000,12.287428
0.104000,2.120000,12.287428
0.104000,2.120000,12.287428
0.104000,2.120000,12.287428
0.104000,2.120000,12.287428
0.302000,3.342000,12.184808
0.302000,3.342000,12.184808
0.302000,3.342000,12.184808
0.302000,3.342000,12.184808
0.302000,3.342000,12.184808
9.028000,1.850000,13.298076
9.028000,1.850000,13.298076
9.028000,1.850000,13.298076
9.028000,1.850000,13.298076
9.028000,1.850000,13.298076
-7.130000,-4.490000,14.324049
-7.130000,-4.490000,14.324049
-7.130000,-4.490000,14.324049
-7.130000,-4.490000,14.324049
-7.130000,-4.490000,14.324049
0.256000,-0.668000,8.516973
0.256000,-0.668000,8.516973
0.256000,-0.668000,8.516973
0.256000,-0.668000,8.516973
0.256000,-0.668000,8.516973
3.700000,3.080000,13.321989
3.700000,3.080000,13.321989
3.700000,3.080000,13.321989
3.700000,3.080000,13.321989
3.700000,3.080000,13.321989
2.276000,3.530000,13.764800
2.276000,3.530000,13.764800
2.276000,3.530000,13.764800
2.276000,3.530000,13.764800
2.276000,3.530000,13.764800
5.966000,-5.844000,12.026435
5.966000,-5.844000,12.026435
5.966000,-5.844000,12.026435
5.966000,-5.844000,12.026435
5.966000,-5.844000,12.026435
-0.580000,-1.240000,12.511379
-0.580000,-1.240000,12.511379
-0.580000,-1.240000,12.511379
-0.580000,-1.240000,12.511379
-0.580000,-1.240000,12.511379
5.510000,4.428000,7.762828
5.510000,4.428000,7.762828
5.510000,4.428000,7.762828
5.510000,4.428000,7.762828
5.510000,4.428000,7.762828
0.310000,2.134000,13.677960
0.310000,2.134000,13.677960
0.310000,2.134000,13.677960
0.310000,2.134000,13.677960
0.310000,2.134000,13.677960
6.784000,-2.836000,9.470491
6.784000,-2.836000,9.470491
6.784000,-2.836000,9.470491
6.784000,-2.836000,9.470491
6.784000,-2.836000,9.470491
